variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
C,syn_0405,negative_hit|extraction_gold_mismatch,,어지러움,흉통,20,흉통; 어지러움; 가슴 답답; 가슴 두근거림; 함몰가슴; 가래; 삼키기 곤란; 청색증; 호흡곤란; 기침; 검은색 가래; 불안; 온몸이 떨림; 운동 시 호흡곤란; 감기 증상; 화농성 객담; 흉수; 반복되는 폐렴; 구토; 창백,어지러움은 좀 나아졌어 근데 가슴 한쪽이 찌릿해 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0409,negative_hit|extraction_gold_mismatch,,창백,검은색 가래; 재채기,20,검은색 가래; 가래; 재채기; 창백; 거품이 섞인 가래; 기침; 구토; 화농성 객담; 감기 증상; 체중감소; 운동 시 호흡곤란; 오한; 객혈; 사망; 탈장; 호흡곤란; 두통; 가슴 답답; 질식; 말초부종,창백은 지금 없어 근데 검은색 가래가 나와 그리고 재채기가 멈추지 않아 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0410,partial_miss|extraction_gold_mismatch,설사,,발한; 설사; 피부홍조,20,발한; 피부홍조; 체중감소; 가슴 답답; 객혈; 열; 천명음; 불안; 기침; 구토; 천식; 호기의 증가; 목소리 변화; 결막염; 콧물; 지남력 장애; 코막힘; 화농성 객담; 복벽이 움푹 들어감; 반복되는 폐렴,지난번보다 피부가 빨개져 그리고 식은땀이 흘러 그리고 묽은 변을 몇 번씩 봐.,,있음,symptom,1,0
C,syn_0412,miss_all_gold|extraction_gold_mismatch,사래걸림,,사래걸림,20,복벽이 움푹 들어감; 결막염; 가래; 콧물; 반복되는 폐렴; 가슴 답답; 객혈; 열; 재채기; 질식; 사지 부종; 근력 약화; 마찰음; 감기 증상; 수유 곤란; 탈장; 화농성 객담; 운동 시 호흡곤란; 호기의 증가; 창백,물을 마시면 자주 사레가 들어 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0413,negative_hit|extraction_gold_mismatch,,근력 약화,화농성 객담,20,화농성 객담; 근력 약화; 가래; 검은색 가래; 거품이 섞인 가래; 기침; 운동 시 호흡곤란; 구토; 감기 증상; 체중감소; 오한; 무증상; 복벽이 움푹 들어감; 근긴장의 이상; 창백; 호기의 증가; 경정맥 확장; 객혈; 천명음; 천식,근력 약화는 이제 거의 없어 근데 어제부터 누런 가래가 자꾸 나와.,,있음,symptom,1,0
C,syn_0417,partial_miss|negative_hit|extraction_gold_mismatch,복부 통증,발한,복부 통증; 부정맥,20,발한; 기침; 천명음; 가슴 답답; 부정맥; 서맥; 피부홍조; 청색증; 저산소증; 복벽이 움푹 들어감; 가래; 반복되는 폐렴; 천식; 경정맥 확장; 호기의 증가; 탈장; 거품이 섞인 가래; 검은색 가래; 근긴장의 이상; 불안,발한은 좀 나아졌어 근데 지난번보다 심장이 엇박자로 뛰는 거 같아 그리고 속이 아파.,,있음,symptom,1,0
C,syn_0418,partial_miss|extraction_gold_mismatch,빈맥,,목의 통증; 빈맥,20,목의 통증; 눈이 무거운 느낌; 코막힘; 감기 증상; 콧물; 서맥; 삼키기 곤란; 체중감소; 사망; 열; 가슴 답답; 빈호흡; 불안; 사래걸림; 천식; 검은색 가래; 거품이 섞인 가래; 기침; 창백; 근육통,치료 후에도 심박이 빠른 느낌이야 그리고 목이 아파.,,있음,symptom,1,0
C,syn_0419,partial_miss|extraction_gold_mismatch,권태감,,권태감; 호흡곤란,20,호흡곤란; 눈이 무거운 느낌; 온몸이 떨림; 기운없음; 가슴 답답; 구토; 피부홍조; 가래; 불안; 발한; 빈맥; 빈호흡; 체중감소; 식욕부진; 무증상; 설사; 삼키기 곤란; 감기 증상; 결막염; 말초부종,약을 먹어도 몸이 처지고 의욕이 없어 그리고 숨이 부족한 느낌이야.,,있음,symptom,1,0
C,syn_0420,partial_miss|extraction_gold_mismatch,어지러움,,눈이 무거운 느낌; 방사통; 어지러움,20,권태감; 눈이 무거운 느낌; 삼키기 곤란; 감기 증상; 열; 흉통; 검은색 가래; 가슴 답답; 부정맥; 방사통; 불안; 오한; 빈맥; 콧물; 빈호흡; 가래; 거품이 섞인 가래; 사망; 구토; 사래걸림,치료하고 나서도 눈꺼풀이 축 처지는 느낌이야 그리고 빙 도는 느낌이 있어 그리고 아픈 게 어깨로 뻗어.,,있음,symptom,1,0
C,syn_0421,negative_hit|extraction_gold_mismatch,,운동 시 호흡곤란,삼키기 곤란,20,운동 시 호흡곤란; 목의 통증; 호흡곤란; 호흡기감염; 빈호흡; 수유 곤란; 삼키기 곤란; 기침; 가래; 불안; 청색증; 권태감; 기운없음; 발한; 식욕부진; 피부홍조; 함몰가슴; 천식; 호기의 증가; 객혈,운동 시 호흡곤란은 지금은 괜찮아 근데 지난번보다 음식이 목에 걸려 잘 안 넘어가.,,있음,symptom,1,0
C,syn_0425,miss_all_gold|negative_hit|extraction_gold_mismatch,오한,호흡곤란,오한,20,호흡곤란; 운동 시 호흡곤란; 빈호흡; 호흡기감염; 삼키기 곤란; 수유 곤란; 기침; 불안; 체중감소; 피부홍조; 식욕부진; 감기 증상; 빈맥; 천식; 발한; 천명음; 호기의 증가; 콧물; 가래; 폐부종,호흡곤란은 이제 거의 없어 근데 약 먹는 중인데 추워가 몸땡이가 떨려.,,있음,symptom,1,0
C,syn_0429,negative_hit|extraction_gold_mismatch,,화농성 객담,근력 약화; 눈의 충혈,20,화농성 객담; 눈이 무거운 느낌; 복벽이 움푹 들어감; 구토; 체중감소; 콧물; 근력 약화; 기침; 가슴 답답; 코막힘; 천명음; 가래; 눈의 충혈; 검은색 가래; 오한; 기운없음; 삼키기 곤란; 근육통; 호기의 증가; 지남력 장애,화농성 객담은 좀 나아졌어 근데 며칠 전부터 눈이 빨개졌어 그리고 팔다리에 힘이 잘 안 들어가.,,있음,symptom,1,0
C,syn_0430,partial_miss|extraction_gold_mismatch,복부 통증,,검은색 가래; 복부 통증; 콧물,20,콧물; 가래; 검은색 가래; 거품이 섞인 가래; 기침; 재채기; 감기 증상; 객혈; 구토; 코막힘; 운동 시 호흡곤란; 결막염; 가슴 답답; 사망; 화농성 객담; 열; 체중감소; 근육통; 서맥; 복벽이 움푹 들어감,치료하고 나서도 속이 아파 그리고 콧물이 줄줄 나와 그리고 가래가 좀 까매 보여.,,있음,symptom,1,0
C,syn_0433,negative_hit|extraction_gold_mismatch,,하지부종,어지러움,20,어지러움; 하지부종; 사지 부종; 말초부종; 폐부종; 검은색 가래; 가래; 구토; 청색증; 흉통; 천명음; 기침; 무증상; 운동 시 호흡곤란; 사망; 열; 화농성 객담; 빈맥; 빈호흡; 설사,하지부종은 지금 없어 근데 며칠 전부터 일어설 때 어지러워.,,있음,symptom,1,0
C,syn_0437,negative_hit|extraction_gold_mismatch,,재채기,목소리 변화; 복부팽만감,20,재채기; 목소리 변화; 목의 통증; 기침; 결막염; 콧물; 가슴 답답; 검은색 가래; 하지부종; 가래; 호흡곤란; 탈장; 피부홍조; 불안; 열; 발한; 마찰음; 폐부종; 복부팽만감; 천명음,재채기는 지금은 괜찮아 근데 지난 진료 이후 배가 더부룩하고 부풀어 있어 그리고 목소리가 쉬었어.,,있음,symptom,1,0
C,syn_0438,partial_miss|extraction_gold_mismatch,운동 시 호흡곤란,,사지 부종; 운동 시 호흡곤란,20,호흡곤란; 가슴 답답; 기침; 감기 증상; 가래; 구토; 열; 하지부종; 사망; 사지 부종; 빈호흡; 흉통; 복벽이 움푹 들어감; 경정맥 확장; 코막힘; 질식; 폐부종; 검은색 가래; 근육통; 창백,치료 후에도 손발이 부어 그리고 계단을 오르면 숨이 많이 차.,,있음,symptom,1,0
C,syn_0439,partial_miss|extraction_gold_mismatch,구토,,구토; 흉통,20,가슴 답답; 함몰가슴; 가슴 두근거림; 삼키기 곤란; 청색증; 가래; 흉통; 호흡곤란; 기침; 감기 증상; 불안; 콧물; 피부홍조; 체중감소; 발한; 결막염; 피로감; 권태감; 빈호흡; 저산소증,토를 했어 그리고 가슴이 콕콕 아파 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0440,partial_miss|extraction_gold_mismatch,권태감,,권태감; 눈꼽; 체중감소,20,눈꼽; 온몸이 떨림; 기침; 가슴 답답; 가래; 체중감소; 구토; 기운없음; 객혈; 사망; 빈맥; 호기의 증가; 천식; 천명음; 불안; 발한; 빈호흡; 식욕부진; 코막힘; 열,어제부터 최근 살이 많이 빠졌어 그리고 눈곱이 자주 껴 그리고 몸이 처지고 의욕이 없어.,,있음,symptom,1,0
C,syn_0441,negative_hit|extraction_gold_mismatch,,목소리 변화,하지부종,20,목소리 변화; 의식 변화; 목의 통증; 눈이 무거운 느낌; 기침; 결막염; 콧물; 가래; 하지부종; 가슴 답답; 삼키기 곤란; 열; 호흡곤란; 불안; 탈장; 천명음; 호기의 증가; 감기 증상; 지남력 장애; 마찰음,목소리 변화는 지금은 괜찮아 근데 지난 진료 이후 종아리가 붓는 느낌이야.,,있음,symptom,1,0
C,syn_0445,negative_hit|extraction_gold_mismatch,,목의 통증,거품이 섞인 가래,20,목의 통증; 거품이 섞인 가래; 가래; 검은색 가래; 복부 통증; 박동성 통증; 화농성 객담; 기침; 감기 증상; 객혈; 체중감소; 호흡기감염; 운동 시 호흡곤란; 근긴장의 이상; 코막힘; 무증상; 사지 부종; 결막염; 콧물; 서맥,목의 통증은 지금 없어 근데 가래에 거품이 보여.,,있음,symptom,1,0
C,syn_0446,miss_all_gold|extraction_gold_mismatch,방사통,,방사통,20,가슴 답답; 가슴 두근거림; 함몰가슴; 감기 증상; 검은색 가래; 삼키기 곤란; 흉통; 저산소증; 사망; 서맥; 가래; 열; 청색증; 빈호흡; 심부전; 기침; 콧물; 복벽이 움푹 들어감; 폐기능저하; 흉곽 팽윤,치료하고 나서도 가슴 아픈 게 팔까지 퍼져.,,있음,symptom,1,0
C,syn_0449,negative_hit|extraction_gold_mismatch,,사래걸림,가슴 답답; 천명음,20,가슴 답답; 사래걸림; 목소리 변화; 함몰가슴; 가슴 두근거림; 천명음; 가래; 결막염; 삼키기 곤란; 검은색 가래; 불안; 콧물; 청색증; 호흡곤란; 발한; 구토; 피부홍조; 방사통; 하지부종; 두통,사래걸림은 나아졌어 근데 아직 가슴에서 쌕쌕 소리가 나 그리고 가슴이 답답해.,,있음,symptom,1,0
C,syn_0451,miss_all_gold|extraction_gold_mismatch,운동 시 호흡곤란,,운동 시 호흡곤란,20,호흡곤란; 가슴 답답; 기운없음; 복벽이 움푹 들어감; 흉수; 압통; 기침; 창백; 결막염; 목소리 변화; 재채기; 경정맥 확장; 하지부종; 눈의 충혈; 식욕부진; 빈호흡; 화농성 객담; 검은색 가래; 눈이 무거운 느낌; 뇌압상승증상,이번에 새로 조금만 걸어도 숨이 차.,,있음,symptom,1,0
C,syn_0453,negative_hit|extraction_gold_mismatch,,체중감소,눈꼽,20,눈꼽; 체중감소; 기침; 감기 증상; 식욕부진; 구토; 마찰음; 가래; 검은색 가래; 사망; 열; 천식; 설사; 객혈; 복벽이 움푹 들어감; 빈혈; 가슴 답답; 흉곽 팽윤; 의식 변화; 빈맥,체중감소는 지금은 괜찮아 근데 치료하고 나서도 눈곱이 많이 붙어.,,있음,symptom,1,0
C,syn_0455,miss_all_gold|extraction_gold_mismatch,피로감,,피로감,20,운동 시 호흡곤란; 콧물; 코막힘; 천식; 기침; 결막염; 객혈; 피부홍조; 권태감; 체중감소; 화농성 객담; 가래; 발한; 질식; 식욕부진; 온몸이 떨림; 감기 증상; 가슴 답답; 재채기; 호기의 증가,약 먹는 중인데 쉬어도 몸땡이가 피곤해.,,있음,symptom,1,0
C,syn_0457,negative_hit|extraction_gold_mismatch,,삼키기 곤란,발한; 피부홍조,20,발한; 삼키기 곤란; 호흡곤란; 운동 시 호흡곤란; 수유 곤란; 불안; 피부홍조; 가슴 답답; 구토; 객혈; 체중감소; 식욕부진; 기침; 열; 함몰가슴; 빈호흡; 흉통; 천명음; 폐부종; 청색증,삼키기 곤란은 좀 나아졌어 근데 얼굴이 확 달아올라 그리고 땀이 자꾸 나 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0459,partial_miss|extraction_gold_mismatch,오한,,사래걸림; 오한,20,사래걸림; 가래; 기침; 검은색 가래; 운동 시 호흡곤란; 식욕부진; 콧물; 체중감소; 결막염; 객혈; 구토; 가슴 답답; 사망; 저산소증; 호흡곤란; 천식; 코막힘; 온몸이 떨림; 화농성 객담; 천명음,어제부터 먹다가 자꾸 사래가 걸려 그리고 추워가 몸땡이가 떨려.,,있음,symptom,1,0
C,syn_0461,miss_all_gold|negative_hit|extraction_gold_mismatch,창백,천명음,창백,20,천명음; 재채기; 가래; 오한; 목소리 변화; 지남력 장애; 청색증; 검은색 가래; 마찰음; 사망; 의식 저하; 반복되는 폐렴; 흉곽 팽윤; 탈장; 기침; 운동 시 호흡곤란; 결막염; 흉통; 피부홍조; 흉수,천명음은 좀 나아졌어 근데 이번에 새로 안색이 하얗게 질렸어.,,있음,symptom,1,0
C,syn_0465,miss_all_gold|negative_hit|extraction_gold_mismatch,빈맥,복부 통증,빈맥,20,복부 통증; 복부팽만감; 눈이 무거운 느낌; 목의 통증; 박동성 통증; 콧물; 탈장; 흉통; 가래; 삼키기 곤란; 불안; 열; 피부홍조; 서맥; 객혈; 저산소증; 발한; 가슴 답답; 체중감소; 천명음,복부 통증은 지금 없어 근데 어제부터 심박이 빠른 느낌이야.,,있음,symptom,1,0
C,syn_0467,partial_miss|extraction_gold_mismatch,어지러움,,눈이 무거운 느낌; 어지러움,20,권태감; 눈이 무거운 느낌; 흉통; 천명음; 삼키기 곤란; 가슴 답답; 열; 반복되는 폐렴; 불안; 오한; 재채기; 가래; 눈꼽; 거품이 섞인 가래; 천식; 빈호흡; 온몸이 떨림; 운동 시 호흡곤란; 빈맥; 피부홍조,최근에 눈꺼풀이 축 처지는 느낌이야 그리고 빙 도는 느낌이 있어.,,있음,symptom,1,0
C,syn_0469,negative_hit|extraction_gold_mismatch,,근육통,기운없음; 재채기,20,근육통; 재채기; 기운없음; 기침; 두통; 운동 시 호흡곤란; 폐부종; 권태감; 발한; 흉통; 피부홍조; 천명음; 가슴 답답; 불안; 오한; 저산소증; 검은색 가래; 가래; 호기의 증가; 무증상,근육통은 좀 나아졌어 근데 지난번보다 재채기가 자꾸 나와 그리고 기운이 하나도 없어.,,있음,symptom,1,0
C,syn_0470,partial_miss|extraction_gold_mismatch,설사,,발한; 설사; 천명음,20,발한; 가슴 답답; 목소리 변화; 함몰가슴; 가슴 두근거림; 결막염; 천명음; 콧물; 가래; 천식; 열; 삼키기 곤란; 체중감소; 객혈; 하지부종; 식욕부진; 감기 증상; 불안; 피부홍조; 기침,식은땀이 나 그리고 묽은 변을 자주 봐 그리고 가슴에서 쌕쌕 소리가 나 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0472,miss_all_gold|extraction_gold_mismatch,오한,,오한,20,온몸이 떨림; 운동 시 호흡곤란; 복벽이 움푹 들어감; 호기의 증가; 천식; 콧물; 저산소증; 호흡곤란; 코막힘; 체중감소; 사래걸림; 어지러움; 가래; 서맥; 기침; 의식 저하; 흉수; 감기 증상; 식욕부진; 질식,추워가 몸땡이가 떨려 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0473,negative_hit|extraction_gold_mismatch,,구토,코막힘,20,코막힘; 구토; 가슴 답답; 설사; 사망; 열; 감기 증상; 빈호흡; 오한; 청색증; 두통; 결막염; 마찰음; 재채기; 천식; 곤봉지; 질식; 서맥; 호기의 증가; 호흡곤란,구토는 지금은 괜찮아 근데 치료 후에도 코가 막혀 답답해.,,있음,symptom,1,0
C,syn_0477,partial_miss|negative_hit|extraction_gold_mismatch,복부 통증,눈이 무거운 느낌,복부 통증; 콧물,20,콧물; 눈이 무거운 느낌; 재채기; 가슴 답답; 결막염; 코막힘; 구토; 눈의 충혈; 흉통; 피부홍조; 두통; 불안; 가래; 발한; 객혈; 삼키기 곤란; 체중감소; 감기 증상; 운동 시 호흡곤란; 기침,눈이 무거운 느낌은 이제 거의 없어 근데 오늘 아침부터 속이 아파 그리고 콧물이 줄줄 나와.,,있음,symptom,1,0
C,syn_0479,partial_miss|extraction_gold_mismatch,호흡곤란,,거품이 섞인 가래; 호흡곤란,20,가래; 거품이 섞인 가래; 검은색 가래; 복벽이 움푹 들어감; 기침; 가슴 답답; 구토; 화농성 객담; 감기 증상; 객혈; 근력 약화; 운동 시 호흡곤란; 체중감소; 질식; 결막염; 빈맥; 피로감; 어지러움; 권태감; 경정맥 확장,집에 있던 약 조금 먹었는데도 숨이 차가 힘들어 그리고 가래가 거품처럼 올라와.,,있음,symptom,1,0
C,syn_0480,miss_all_gold|extraction_gold_mismatch,방사통; 사래걸림; 어지러움,,방사통; 사래걸림; 어지러움,20,가슴 답답; 복벽이 움푹 들어감; 함몰가슴; 가슴 두근거림; 사망; 감기 증상; 가래; 삼키기 곤란; 열; 검은색 가래; 재채기; 발한; 청색증; 피부홍조; 불안; 반복되는 폐렴; 빈호흡; 객혈; 결막염; 콧물,치료하고 나서도 머리깽이가 핑 돌아 그리고 가슴 아픈 게 팔까지 퍼져 그리고 물 마시면 사레가 잘 들어.,,있음,symptom,1,0
C,syn_0481,negative_hit|extraction_gold_mismatch,,객혈,흉부압박감,20,객혈; 가슴 답답; 가슴 두근거림; 함몰가슴; 눈이 무거운 느낌; 가래; 기침; 삼키기 곤란; 청색증; 불안; 호흡곤란; 호흡기감염; 발한; 감기 증상; 사지 부종; 흉부압박감; 호기의 증가; 눈의 충혈; 구토; 경정맥 확장,객혈은 나아졌어 근데 지난 진료 이후 가슴이 눌리는 느낌이야.,,있음,symptom,1,0
C,syn_0485,negative_hit|extraction_gold_mismatch,,눈의 충혈,사지 부종,20,눈의 충혈; 사지 부종; 하지부종; 가래; 구토; 객혈; 피부홍조; 무증상; 콧물; 기운없음; 눈이 무거운 느낌; 경정맥 확장; 결막염; 의식 변화; 목소리 변화; 폐기능저하; 발한; 코막힘; 불안; 탈장,눈의 충혈은 이제 거의 없어 근데 손발이 자꾸 부어.,,있음,symptom,1,0
